query,label
Monolith vs microservices interview question breakdown,local
i'd like to use another name for you,local
Did the central bank's rate decision get resolved yet,online
what's the typical wait time at red lobster,online
translate hello to english,local
are you an ai or can you prove you're human,local
"Real talk, final score of the f1 race tonight",online
so laplace transform formula and when to use it?,local
is there a way i can change the name you use to address me,local
"need this for an interview, how to solve problems using probability distributions",local
"Need this for an interview, solid overview of test driven development for revision — struggling with this",local
it was nice to catch up with you,local
